,Unnamed: 0,publish_date,content,recommendation,hours,player_level,owned_games,clean_content,category,sentiment
1188,1188,2026-02-28,非常好玩的一代，无论画质和刺激度都有很大提升,推荐,0.7,13,72,非常好玩的一代 无论画质和刺激度都有很大提升,画面,正面
1189,1189,2026-02-28,游戏没啥毛病，画面表现和优化都没问题，格蕾丝的第一人称代入感是真的强，李昂玩起来也是真爽，整体还是非常优秀的！！！！但是，我这个差评是给卡普空的，作为一个大厂，你根本不做ds5手柄的适配是什么意思？震动约等于没有，ps平台上手柄适配堪称完美，然后不把pc的ds适配当回事，何意啊？,不推荐,7.6,48,107,游戏没啥毛病 画面表现和优化都没问题 格蕾丝的第一人称代入感是真的强 李昂玩起来也是真爽 整体还是非常优秀的 但是 我这个差评是给卡普空的 作为一个大厂 你根本不做ds5手柄的适配是什么意思 震动约等于没有 ps平台上手柄适配堪称完美 然后不把pc的ds适配当回事 何意啊,优化,负面
1190,1190,2026-02-28,ssbb,推荐,3.1,16,25,ssbb,其他,正面
1191,1191,2026-02-28,good,推荐,6.8,7,166,good,其他,正面
1192,1192,2026-02-28,赞！！！格蕾丝的关卡和分头的关卡都很不错！！就是最后，分头无名指的婚戒伏笔快给个DLC剧情圆一下梦吧。盼分头王阿姨结婚盼了快二十年了！！！,推荐,24.0,15,174,赞 格蕾丝的关卡和分头的关卡都很不错 就是最后 分头无名指的婚戒伏笔快给个DLC剧情圆一下梦吧 盼分头王阿姨结婚盼了快二十年了,剧情,正面
1193,1193,2026-02-28,"超级好玩 ！！
还是以前那个味！ 恐怖刺激感拉满 ！ 但是剧情我觉得一般般 ，瑕不掩瑜",推荐,8.1,3,162,超级好玩 还是以前那个味 恐怖刺激感拉满 但是剧情我觉得一般般 瑕不掩瑜,情怀,正面
1194,1194,2026-02-28,回来了。。。,推荐,9.1,36,145,回来了,情怀,正面
1195,1195,2026-02-28,好玩，爱玩,推荐,3.9,13,172,好玩 爱玩,玩法,正面
1196,1196,2026-02-28,痛快,推荐,14.8,36,195,痛快,其他,正面
1197,1197,2026-02-28,这部给到一个夯 恐怖解密回到老生2水平 里昂部分梦回6代 战斗爽 缺点 boss战水平一般 整体节奏平缓 缺少惊喜 下一部重制见,推荐,12.8,25,184,这部给到一个夯 恐怖解密回到老生2水平 里昂部分梦回6代 战斗爽 缺点 boss战水平一般 整体节奏平缓 缺少惊喜 下一部重制见,玩法,正面
1198,1198,2026-02-28,只能说剧情延续了生化危机的优良传统，本人已经无所谓卡婊吃书的问题了，能把剧情圆回来就说明剧情是有水平的。然而在设计方面，这部作品更像是生化2和4重制版的缝合版，但是由于视角的可替换选择，让人玩起来更像是两种游戏。后续就看DLC什么时候锦上添花了。,推荐,11.6,48,107,只能说剧情延续了生化危机的优良传统 本人已经无所谓卡婊吃书的问题了 能把剧情圆回来就说明剧情是有水平的 然而在设计方面 这部作品更像是生化2和4重制版的缝合版 但是由于视角的可替换选择 让人玩起来更像是两种游戏 后续就看DLC什么时候锦上添花了,剧情,正面
1199,1199,2026-02-28,优秀的作品，唯一遗憾的是在结局太潦草了，有电影视觉效果与音效,推荐,11.2,15,124,优秀的作品 唯一遗憾的是在结局太潦草了 有电影视觉效果与音效,剧情,正面
1200,1200,2026-02-28,"斯宾塞自我的救赎，格蕾丝对命运的解读，里昂守护他人的决意，造就了这部生化危机的感人故事，“Fighting the darkness holding me.”至少今天的我作为里昂，铭记住了这段跌宕起伏，痛苦至极。但又怀揣着些许美好的故事
",推荐,12.4,47,56,斯宾塞自我的救赎 格蕾丝对命运的解读 里昂守护他人的决意 造就了这部生化危机的感人故事 Fighting the darkness holding me 至少今天的我作为里昂 铭记住了这段跌宕起伏 痛苦至极 但又怀揣着些许美好的故事,剧情,正面
1201,1201,2026-02-28,不错，格蕾丝是老生化的味，里昂战斗爽，可惜没看到艾达,推荐,15.1,14,23,不错 格蕾丝是老生化的味 里昂战斗爽 可惜没看到艾达,情怀,正面
1202,1202,2026-02-28,制作水平越来越高了，剧情差了点意思,推荐,12.9,24,133,制作水平越来越高了 剧情差了点意思,画面,正面
1203,1203,2026-02-28,卡婊优化狗屎一坨，格蕾丝人物塑造依托答辩，剧情俗套没有看下去的欲望，格蕾丝篇又臭又长，格蕾丝角色宛如乌龟套王八全系最胆小最边缘的主角。卡普空依旧看不了剧情,不推荐,8.8,37,46,卡婊优化狗屎一坨 格蕾丝人物塑造依托答辩 剧情俗套没有看下去的欲望 格蕾丝篇又臭又长 格蕾丝角色宛如乌龟套王八全系最胆小最边缘的主角 卡普空依旧看不了剧情,优化,负面
1204,1204,2026-02-28,"建议先玩生4，更便宜又好玩
暴力摩托环节还是挺爽的",推荐,10.6,10,169,建议先玩生4 更便宜又好玩 暴力摩托环节还是挺爽的,玩法,正面
1205,1205,2026-02-28,Leon风采依旧，体术好爽，给个好评,推荐,6.8,37,146,Leon风采依旧 体术好爽 给个好评,情怀,正面
1206,1206,2026-02-28,好,推荐,14.8,44,103,好,其他,正面
1207,1207,2026-02-28,平稳落地，好玩！,推荐,14.7,12,121,平稳落地 好玩,玩法,正面
1208,1208,2026-02-28,游戏内容在疯狂的暗示生5RE,推荐,2.4,35,44,游戏内容在疯狂的暗示生5RE,情怀,正面
1209,1209,2026-02-28,疗养院要是还能再长点就好了，顺便TM的优化差评。,推荐,10.7,50,159,疗养院要是还能再长点就好了 顺便TM的优化差评,优化,正面
1210,1210,2026-02-28,RE2+RE4，原来这才是RE6,推荐,4.7,12,121,RE2 RE4 原来这才是RE6,情怀,正面
1211,1211,2026-02-28,李三光帅的,推荐,11.3,27,186,李三光帅的,情怀,正面
1212,1212,2026-02-28,好玩,推荐,11.4,12,21,好玩,玩法,正面
1213,1213,2026-02-28,虽然罐头  但是喜欢帅老头,推荐,7.3,8,67,虽然罐头 但是喜欢帅老头,情怀,正面
1214,1214,2026-02-28,好玩一如既往，生七和生四重置结合，里昂和格蕾丝体验不同，坏境体验很强，氛围感也很好，这代画质和质感提升很大，优化总体还行，期待下一作！！！！！,推荐,5.8,19,28,好玩一如既往 生七和生四重置结合 里昂和格蕾丝体验不同 坏境体验很强 氛围感也很好 这代画质和质感提升很大 优化总体还行 期待下一作,画面,正面
1215,1215,2026-02-28,熟悉的记忆，一样的配方，好玩,推荐,14.4,18,27,熟悉的记忆 一样的配方 好玩,情怀,正面
1216,1216,2026-02-28,佣兵模式什么时候补？！,推荐,11.5,28,87,佣兵模式什么时候补,玩法,正面
1217,1217,2026-02-28,已通关，爽的一比，前期的格蕾丝第一人称恐怖氛围很强，后期的里昂过肩第三人称就是一个战斗爽。里昂part的摩托战太帅了，警察局那一部分是感触最深的，肯尼迪报道真让人好哭吧？警察局暴君追逐战也是情怀拉满。最终boss差点味儿啊，打果子这也是老传统了，9/10！,推荐,13.2,42,51,已通关 爽的一比 前期的格蕾丝第一人称恐怖氛围很强 后期的里昂过肩第三人称就是一个战斗爽 里昂part的摩托战太帅了 警察局那一部分是感触最深的 肯尼迪报道真让人好哭吧 警察局暴君追逐战也是情怀拉满 最终boss差点味儿啊 打果子这也是老传统了 9 10,情怀,正面
1218,1218,2026-02-28,草泥马标记的ds5完全支持，支持你吗了支持,不推荐,1.2,30,39,草泥马标记的ds5完全支持 支持你吗了支持,情怀,负面
1219,1219,2026-02-28,我真的要起诉卡普空了，为什么要一直跟踪我这么多年就为了做里昂这个角色出来？我就不能有一点隐私吗？,推荐,8.2,38,97,我真的要起诉卡普空了 为什么要一直跟踪我这么多年就为了做里昂这个角色出来 我就不能有一点隐私吗,情怀,正面
1220,1220,2026-02-28,"他妈的个逼卡普空，禁闭区有空注射器房间的门死活不开，读档几次都不行，已急哭！！！
需要把趴在门上的丧尸打了才会开门，服了，什么狗屎丧尸力气这么大，万能血液都能合子弹合药剂，搞不懂在这里搞这么真实干嘛。",不推荐,16.6,14,173,他妈的个逼卡普空 禁闭区有空注射器房间的门死活不开 读档几次都不行 已急哭 需要把趴在门上的丧尸打了才会开门 服了 什么狗屎丧尸力气这么大 万能血液都能合子弹合药剂 搞不懂在这里搞这么真实干嘛,玩法,负面
1221,1221,2026-02-28,你说的生化九是生化酒店吗？怎么我这里只有个红皮的僵尸在一直追我？,推荐,4.7,10,119,你说的生化九是生化酒店吗 怎么我这里只有个红皮的僵尸在一直追我,其他,正面
1222,1222,2026-02-28,果然是安魂曲,推荐,12.5,22,181,果然是安魂曲,剧情,正面
1223,1223,2026-02-28,太棒了，节奏张弛有度，格蕾丝负责恐怖，里昂负责动作，系列最佳,推荐,11.1,49,158,太棒了 节奏张弛有度 格蕾丝负责恐怖 里昂负责动作 系列最佳,剧情,正面
1224,1224,2026-02-28,超级好玩啊啊啊啊啊啊我爱生化危机！！！,推荐,3.7,45,54,超级好玩啊啊啊啊啊啊我爱生化危机,情怀,正面
1225,1225,2026-02-28,好玩，里昂篇爽杀帅气，格里斯紧张刺激,推荐,12.1,39,48,好玩 里昂篇爽杀帅气 格里斯紧张刺激,情怀,正面
1226,1226,2026-02-28,  绝对是初见情况下压力排得上号的一部生化作品。玩了一晚上脑子嗡嗡的。在疗养院好几次都打到粮尽弹绝只敢全程蹲着开图，总是打开地图冥想没有资源的情况下该怎么做，突然的一个小巧思获得大量物资可以重新战斗的喜悦是前所未有的。,推荐,4.3,26,85,绝对是初见情况下压力排得上号的一部生化作品 玩了一晚上脑子嗡嗡的 在疗养院好几次都打到粮尽弹绝只敢全程蹲着开图 总是打开地图冥想没有资源的情况下该怎么做 突然的一个小巧思获得大量物资可以重新战斗的喜悦是前所未有的,玩法,正面
1227,1227,2026-02-28,好！格蕾丝有多恐怖，后面Leon都给杀回来就有多爽！,推荐,6.8,30,89,好 格蕾丝有多恐怖 后面Leon都给杀回来就有多爽,剧情,正面
1228,1228,2026-02-28,不错,推荐,7.2,8,167,不错,其他,正面
1229,1229,2026-02-28,内容感觉有点少，说真的,不推荐,12.5,28,87,内容感觉有点少 说真的,其他,负面
1230,1230,2026-02-28,里昂就像美酒，越老越香醇,推荐,8.7,5,64,里昂就像美酒 越老越香醇,情怀,正面
1231,1231,2026-02-28,里昂要把我掰弯了,推荐,12.6,32,141,里昂要把我掰弯了,情怀,正面
1232,1232,2026-02-28,"好玩！中配质量也不错，优化非常好，按游戏自己设置的画质中等画质基本都能平均60帧就知道优化怎么样了。最高70最低54左右

生化系列本人也只玩过，2.3.4.5.6.8，7代听说很恐怖所以一直没打算接触
所以序幕真的让我感觉下载了一个假生化危机的感觉，我是不是打开了“寂静岭”！！！！太压抑了，而且很多时候环境没吓到我，倒是被女主给吓到了。
后面的恐怖程度就恢复生化危机的样子了，大可放心食用",推荐,12.5,4,113,好玩 中配质量也不错 优化非常好 按游戏自己设置的画质中等画质基本都能平均60帧就知道优化怎么样了 最高70最低54左右 生化系列本人也只玩过 2 3 4 5 6 8 7代听说很恐怖所以一直没打算接触 所以序幕真的让我感觉下载了一个假生化危机的感觉 我是不是打开了 寂静岭 太压抑了 而且很多时候环境没吓到我 倒是被女主给吓到了 后面的恐怖程度就恢复生化危机的样子了 大可放心食用,优化,正面
1233,1233,2026-02-28,"体量小,本质简化版的生化危机4。新女主纯纯艾什莉plus，没有自己的特色，疗养院工具人。后期流程完全没体现出双主角玩法的突出点，没有一点创新。整体游戏完全度太差，纯纯赶鸭子上架式作品。348你告诉我就这么点流程，后期boss战过于敷衍，哪怕把泽诺单拿出来打一架呢。",不推荐,12.7,49,158,体量小 本质简化版的生化危机4 新女主纯纯艾什莉plus 没有自己的特色 疗养院工具人 后期流程完全没体现出双主角玩法的突出点 没有一点创新 整体游戏完全度太差 纯纯赶鸭子上架式作品 348你告诉我就这么点流程 后期boss战过于敷衍 哪怕把泽诺单拿出来打一架呢,玩法,负面
1234,1234,2026-02-28,"量大管饱的一代，还是原汁原味的恶灵古堡和李三光历险记，这么多年了也没点改变，好在它仍然好玩。

但你不是说支持ds手柄吗，一点pc适配都不带做的，家里人怎么办呐，capcom",推荐,8.4,18,177,量大管饱的一代 还是原汁原味的恶灵古堡和李三光历险记 这么多年了也没点改变 好在它仍然好玩 但你不是说支持ds手柄吗 一点pc适配都不带做的 家里人怎么办呐 capcom,玩法,正面
1235,1235,2026-02-28,这感觉太对了,推荐,7.9,35,44,这感觉太对了,情怀,正面
1236,1236,2026-02-28,里昂真帅吧！！！,推荐,13.2,44,103,里昂真帅吧,情怀,正面
1237,1237,2026-02-28,过瘾，玩了这么多部终于玩到不一样的体验了，两位主角的内容各有各的特点，好玩好玩。,推荐,12.2,46,55,过瘾 玩了这么多部终于玩到不一样的体验了 两位主角的内容各有各的特点 好玩好玩,玩法,正面
